34273267,2017-12-31,2018-01-01 00:00:00,\N,0,109.0,\N,\N,7,\N,26
34273268,2017-12-31,2018-01-01 00:00:00,\N,0,125.0,\N,\N,7,\N,41
34273269,2017-12-31,2018-01-01 00:00:00,\N,0,32.0,\N,\N,7,\N,17
34273270,2017-12-31,2018-01-01 00:00:00,\N,0,19.0,\N,\N,7,\N,18
34273271,2017-12-31,2018-01-01 00:00:00,\N,0,133.0,\N,\N,7,\N,49
34273272,2017-12-31,2018-01-01 00:00:00,\N,0,49.0,\N,\N,7,\N,110
34273273,2017-12-31,2018-01-01 00:00:00,\N,0,122.0,\N,\N,7,\N,44
34273274,2017-12-31,2018-01-01 00:00:00,\N,0,61.0,\N,\N,7,\N,5
34273275,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,7,\N,8
34273276,2017-12-31,2018-01-01 00:00:00,\N,0,55.0,\N,\N,7,\N,122
34273277,2017-12-31,2018-01-01 00:00:00,\N,0,145.0,\N,\N,7,\N,150
34273278,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,7,\N,24
34273279,2017-12-31,2018-01-01 00:00:00,\N,0,27.0,\N,\N,7,\N,143
34273280,2017-12-31,2018-01-01 00:00:00,\N,0,47.0,\N,\N,7,\N,134
34273281,2017-12-31,2018-01-01 00:00:00,\N,0,24.0,\N,\N,7,\N,73
34273282,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,7,\N,88
34273283,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,7,\N,111
34273284,2017-12-31,2018-01-01 00:00:00,\N,0,36.0,\N,\N,7,\N,72
34273285,2017-12-31,2018-01-01 00:00:00,\N,0,30.0,\N,\N,7,\N,94
34273286,2017-12-31,2018-01-01 00:00:00,\N,0,115.0,\N,\N,7,\N,42
34273287,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,7,\N,109
34273288,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,7,\N,125
34273289,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,7,\N,126
34273290,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,7,\N,25
34273291,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,7,\N,32
34273292,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,7,\N,33
34273293,2017-12-31,2018-01-01 00:00:00,\N,0,249.0,\N,\N,7,\N,321
34273294,2017-12-31,2018-01-01 00:00:00,\N,0,169.0,\N,\N,7,\N,48
34273295,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,7,\N,78
34273296,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,7,\N,147
34273297,2017-12-31,2018-01-01 00:00:00,\N,0,80.0,\N,\N,7,\N,63
34273298,2017-12-31,2018-01-01 00:00:00,\N,0,57.0,\N,\N,7,\N,2
34273299,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,7,\N,145
34273300,2017-12-31,2018-01-01 00:00:00,\N,0,115.0,\N,\N,7,\N,151
34273301,2017-12-31,2018-01-01 00:00:00,\N,0,38.0,\N,\N,7,\N,76
